player1,player2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Mira,Rafu,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Chongyun\\Razor\\Xingqiu,Kachina\\Lyney\\Navia,0,1,2\\2,,,,TRUE,FALSE,NA,50,2,2
Chito,Humikaru,AcCR8c4PAxAR8tAPHSAA85cPCUBw9KQPFVBx9lcTE7FRujUbFaGgzOscDsGw1OwdDkAA,FhDA8SEPAyAR8nUPFTBx9FcPHEAQ9cEPDFAQ9sgPDGCA/M8PDMHwutIbDaEgCt0QD6AA,Dehya\\Emilie\\Nahida,Furina\\Nahida\\Yae Miko,1,0,2\\2,,,,TRUE,FALSE,NA,51,2,2
Birdy,Tentia,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,HLDg7DgOHMBx8dAPHRAA8pcPEyAx9DMPGUExBpMQHGERusEbDaFAzNQcDcGw1OsdDkAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Abyss Lector: Fathomless Flames\\Emilie\\Kinich,1,0,2\\2,,,,TRUE,FALSE,NA,52,2,2
Lieil,LS-Plus,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,FZDByRYMEaCR2SINEpAh2yoPEkCg9IMPCGEwBZcQE2ExOzMTFbFxipMdGUEw1L8dDMAA,Kamisato Ayaka\\Lyney\\Yelan,Azhdaha\\Kuki Shinobu\\Lyney,0,1,2\\2,,,,TRUE,FALSE,NA,53,2,2
Tentia,Chito,HLDg7DgOHMBx8dAPHRAA8pcPEyAx9DMPGUExBpMQHGERusEbDaFAzNQcDcGw1OsdDkAA,AcCR8c4PAxAR8tAPHSAA85cPCUBw9KQPFVBx9lcTE7FRujUbFaGgzOscDsGw1OwdDkAA,Abyss Lector: Fathomless Flames\\Emilie\\Kinich,Dehya\\Emilie\\Nahida,0,1,2\\3,,,,TRUE,FALSE,NA,54,2,3
Lieil,Humikaru,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,FhDA8SEPAyAR8nUPFTBx9FcPHEAQ9cEPDFAQ9sgPDGCA/M8PDMHwutIbDaEgCt0QD6AA,Kamisato Ayaka\\Lyney\\Yelan,Furina\\Nahida\\Yae Miko,0,1,2\\3,,,,TRUE,FALSE,NA,55,2,3
Birdy,Rafu,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Kachina\\Lyney\\Navia,1,0,2\\3,,,,TRUE,FALSE,NA,56,2,3
Mira,LS-Plus,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,FZDByRYMEaCR2SINEpAh2yoPEkCg9IMPCGEwBZcQE2ExOzMTFbFxipMdGUEw1L8dDMAA,Chongyun\\Razor\\Xingqiu,Azhdaha\\Kuki Shinobu\\Lyney,1,0,2\\3,,,,TRUE,FALSE,NA,57,2,3
LS-Plus,BYE,FZDByRYMEaCR2SINEpAh2yoPEkCg9IMPCGEwBZcQE2ExOzMTFbFxipMdGUEw1L8dDMAA,,Azhdaha\\Kuki Shinobu\\Lyney,,1,,2\\4,,TRUE,,,FALSE,NA,58,2,4
Birdy,Mira,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Chongyun\\Razor\\Xingqiu,1,0,2\\4,,,,TRUE,FALSE,NA,59,2,4
Chito,Rafu,AcCR8c4PAxAR8tAPHSAA85cPCUBw9KQPFVBx9lcTE7FRujUbFaGgzOscDsGw1OwdDkAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Dehya\\Emilie\\Nahida,Kachina\\Lyney\\Navia,0,1,2\\4,,,,TRUE,FALSE,NA,60,2,4
Tentia,Humikaru,HLDg7DgOHMBx8dAPHRAA8pcPEyAx9DMPGUExBpMQHGERusEbDaFAzNQcDcGw1OsdDkAA,FhDA8SEPAyAR8nUPFTBx9FcPHEAQ9cEPDFAQ9sgPDGCA/M8PDMHwutIbDaEgCt0QD6AA,Abyss Lector: Fathomless Flames\\Emilie\\Kinich,Furina\\Nahida\\Yae Miko,0,1,2\\4,,,,TRUE,FALSE,NA,61,2,4
Tentia,BYE,HLDg7DgOHMBx8dAPHRAA8pcPEyAx9DMPGUExBpMQHGERusEbDaFAzNQcDcGw1OsdDkAA,,Abyss Lector: Fathomless Flames\\Emilie\\Kinich,,1,,2\\5,,TRUE,,,FALSE,NA,62,2,5
Mira,Chito,AGCg1gQNAZCw2ZcTE4EBODAVE6AR9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcEREEkRDQAA,AcCR8c4PAxAR8tAPHSAA85cPCUBw9KQPFVBx9lcTE7FRujUbFaGgzOscDsGw1OwdDkAA,Chongyun\\Razor\\Xingqiu,Dehya\\Emilie\\Nahida,0,1,2\\5,,,,TRUE,FALSE,NA,63,2,5
Birdy,Humikaru,AJDR6qQOAqDA72gOGvBw9J0PCUHQisEbDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,FhDA8SEPAyAR8nUPFTBx9FcPHEAQ9cEPDFAQ9sgPDGCA/M8PDMHwutIbDaEgCt0QD6AA,Chiori\\Sangonomiya Kokomi\\Zhongli,Furina\\Nahida\\Yae Miko,1,0,2\\5,,,,TRUE,FALSE,NA,64,2,5
Rafu,LS-Plus,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,FZDByRYMEaCR2SINEpAh2yoPEkCg9IMPCGEwBZcQE2ExOzMTFbFxipMdGUEw1L8dDMAA,Kachina\\Lyney\\Navia,Azhdaha\\Kuki Shinobu\\Lyney,1,0,2\\5,,,,TRUE,FALSE,NA,65,2,5
Linux,9o_o6,AUDRxF8VE6Dw41kOFjAh5GIOCUDA9JwPCUDQ9p0PGGEhioIdGTHg1LYdC0Fg3L0dDMAA,A6BQ2ToNFJAA2oYOCHBg55cOCYBx6DMPExAx8VcPFSBw8r0PC0DR9MIPHGAh9kodFEAA,Cyno\\Emperor of Fire and Iron\\Thoma,Maguu Kenki\\Rhodeia of Loch\\Sayu,1,0,3\\1,,,,TRUE,FALSE,NA,66,3,1
Danail,Chito,A6BgxDkMFUDgyXIMFpEQOHUTCYFxWkgOFCCB4lcPGEAh9IIPC2FgPMEYDKER3NodHcAA,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBCDAQE4EBOzMTE7EwW78dC0Hw3MEdDMAA,Abyss Herald: Wicked Torrents\\Electro Hypostasis\\Mirror Maiden,Eula\\Mona\\Sayu,1,0,3\\1,,,,TRUE,FALSE,NA,67,3,1
Lieil,Rafu,AJDQ6SwOAqCw6ogPCECA9J0TCcHRPJ4VC7HRijYYE6FgD8YUDNFgackdDEGR1FodDsAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Noelle\\Sangonomiya Kokomi\\Zhongli,Kachina\\Lyney\\Navia,0,1,3\\1,,,,TRUE,FALSE,NA,68,3,1
Aurora,Atilla the Pun,EZCR6c0OGKDB6o8PGEDx9M8PCWFwB5cQE3ExOzMTFbFxxFccC0FQC7YdDEGQ1NsdDsAA,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMPE2EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,Kachina\\Lyney\\Navia,Kamisato Ayaka\\Lyney\\Yelan,0,1,3\\1,,,,TRUE,FALSE,NA,69,3,1
Magnamak,Zenav,AFGxhbINGODB6Y8OG5BR6rUOCaBw9JcPE0ExOzMTFbFxilcYHKEQ27QdC7Fg1LYdGEAA,FlDgyQQMApDA3kAOF5Bw6YoOCKDh7i4OCeBw9pcQCzHRAzUQE7FREDYREwFg3MUdDMAA,Golden Wolflord\\Mona\\Navia,Chongyun\\Yun Jin\\Zhongli,0,1,3\\1,,,,TRUE,FALSE,NA,70,3,1
Basket,Tentia,ADCh4bwOABBA7pcOCeBx8jMPFSBx9FcPGEAh9oITC7HQO70YDKGQiskQGpERr6EaGvAA,ADDBtW0LAFBQv4MLCPExNn8TF2DxykcMFKBxzzEME/AR2jMPE2ExBlcQFWFxDJMQGcAA,Chongyun\\Mualani\\Xingqiu,Kamisato Ayaka\\Tartaglia\\Xinyan,0,1,3\\1,,,,TRUE,FALSE,NA,71,3,1
Aurora,Basket,EZCR6c0OGKDB6o8PGEDx9M8PCWFwB5cQE3ExOzMTFbFxxFccC0FQC7YdDEGQ1NsdDsAA,ADCh4bwOABBA7pcOCeBx8jMPFSBx9FcPGEAh9oITC7HQO70YDKGQiskQGpERr6EaGvAA,Kachina\\Lyney\\Navia,Chongyun\\Mualani\\Xingqiu,1,0,3\\2,,,,TRUE,FALSE,NA,72,3,2
9o_o6,Chito,A6BQ2ToNFJAA2oYOCHBg55cOCYBx6DMPExAx8VcPFSBw8r0PC0DR9MIPHGAh9kodFEAA,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBCDAQE4EBOzMTE7EwW78dC0Hw3MEdDMAA,Maguu Kenki\\Rhodeia of Loch\\Sayu,Eula\\Mona\\Sayu,0,1,3\\2,,,,TRUE,FALSE,NA,73,3,2
Magnamak,Lieil,AFGxhbINGODB6Y8OG5BR6rUOCaBw9JcPE0ExOzMTFbFxilcYHKEQ27QdC7Fg1LYdGEAA,AJDQ6SwOAqCw6ogPCECA9J0TCcHRPJ4VC7HRijYYE6FgD8YUDNFgackdDEGR1FodDsAA,Golden Wolflord\\Mona\\Navia,Noelle\\Sangonomiya Kokomi\\Zhongli,0,1,3\\2,,,,TRUE,FALSE,NA,74,3,2
Zenav,Linux,FlDgyQQMApDA3kAOF5Bw6YoOCKDh7i4OCeBw9pcQCzHRAzUQE7FREDYREwFg3MUdDMAA,AUDRxF8VE6Dw41kOFjAh5GIOCUDA9JwPCUDQ9p0PGGEhioIdGTHg1LYdC0Fg3L0dDMAA,Chongyun\\Yun Jin\\Zhongli,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,3\\2,,,,TRUE,FALSE,NA,75,3,2
Danail,Tentia,A6BgxDkMFUDgyXIMFpEQOHUTCYFxWkgOFCCB4lcPGEAh9IIPC2FgPMEYDKER3NodHcAA,ADDBtW0LAFBQv4MLCPExNn8TF2DxykcMFKBxzzEME/AR2jMPE2ExBlcQFWFxDJMQGcAA,Abyss Herald: Wicked Torrents\\Electro Hypostasis\\Mirror Maiden,Kamisato Ayaka\\Tartaglia\\Xinyan,0,1,3\\2,,,,TRUE,FALSE,NA,76,3,2
Rafu,Atilla the Pun,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMPE2EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,Kachina\\Lyney\\Navia,Kamisato Ayaka\\Lyney\\Yelan,1,0,3\\2,,,,TRUE,FALSE,NA,77,3,2
9o_o6,BYE,A6BQ2ToNFJAA2oYOCHBg55cOCYBx6DMPExAx8VcPFSBw8r0PC0DR9MIPHGAh9kodFEAA,,Maguu Kenki\\Rhodeia of Loch\\Sayu,,1,,3\\3,,TRUE,,,FALSE,NA,78,3,3
Linux,Aurora,AUDRxF8VE6Dw41kOFjAh5GIOCUDA9JwPCUDQ9p0PGGEhioIdGTHg1LYdC0Fg3L0dDMAA,EZCR6c0OGKDB6o8PGEDx9M8PCWFwB5cQE3ExOzMTFbFxxFccC0FQC7YdDEGQ1NsdDsAA,Cyno\\Emperor of Fire and Iron\\Thoma,Kachina\\Lyney\\Navia,0,1,3\\3,,,,TRUE,FALSE,NA,79,3,3
Tentia,Rafu,ADDBtW0LAFBQv4MLCPExNn8TF2DxykcMFKBxzzEME/AR2jMPE2ExBlcQFWFxDJMQGcAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Kamisato Ayaka\\Tartaglia\\Xinyan,Kachina\\Lyney\\Navia,0,1,3\\3,,,,TRUE,FALSE,NA,80,3,3
Chito,Magnamak,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBCDAQE4EBOzMTE7EwW78dC0Hw3MEdDMAA,AFGxhbINGODB6Y8OG5BR6rUOCaBw9JcPE0ExOzMTFbFxilcYHKEQ27QdC7Fg1LYdGEAA,Eula\\Mona\\Sayu,Golden Wolflord\\Mona\\Navia,1,0,3\\3,,,,TRUE,FALSE,NA,81,3,3
Atilla the Pun,Zenav,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMPE2EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,FlDgyQQMApDA3kAOF5Bw6YoOCKDh7i4OCeBw9pcQCzHRAzUQE7FREDYREwFg3MUdDMAA,Kamisato Ayaka\\Lyney\\Yelan,Chongyun\\Yun Jin\\Zhongli,1,0,3\\3,,,,TRUE,FALSE,NA,82,3,3
Danail,Lieil,A6BgxDkMFUDgyXIMFpEQOHUTCYFxWkgOFCCB4lcPGEAh9IIPC2FgPMEYDKER3NodHcAA,AJDQ6SwOAqCw6ogPCECA9J0TCcHRPJ4VC7HRijYYE6FgD8YUDNFgackdDEGR1FodDsAA,Abyss Herald: Wicked Torrents\\Electro Hypostasis\\Mirror Maiden,Noelle\\Sangonomiya Kokomi\\Zhongli,0,1,3\\3,,,,TRUE,FALSE,NA,83,3,3
Magnamak,BYE,AFGxhbINGODB6Y8OG5BR6rUOCaBw9JcPE0ExOzMTFbFxilcYHKEQ27QdC7Fg1LYdGEAA,,Golden Wolflord\\Mona\\Navia,,1,,3\\4,,TRUE,,,FALSE,NA,84,3,4
Lieil,9o_o6,AJDQ6SwOAqCw6ogPCECA9J0TCcHRPJ4VC7HRijYYE6FgD8YUDNFgackdDEGR1FodDsAA,A6BQ2ToNFJAA2oYOCHBg55cOCYBx6DMPExAx8VcPFSBw8r0PC0DR9MIPHGAh9kodFEAA,Noelle\\Sangonomiya Kokomi\\Zhongli,Maguu Kenki\\Rhodeia of Loch\\Sayu,1,0,3\\4,,,,TRUE,FALSE,NA,85,3,4
Zenav,Danail,FlDgyQQMApDA3kAOF5Bw6YoOCKDh7i4OCeBw9pcQCzHRAzUQE7FREDYREwFg3MUdDMAA,A6BgxDkMFUDgyXIMFpEQOHUTCYFxWkgOFCCB4lcPGEAh9IIPC2FgPMEYDKER3NodHcAA,Chongyun\\Yun Jin\\Zhongli,Abyss Herald: Wicked Torrents\\Electro Hypostasis\\Mirror Maiden,0,1,3\\4,,,,TRUE,FALSE,NA,86,3,4
Tentia,Chito,ADDBtW0LAFBQv4MLCPExNn8TF2DxykcMFKBxzzEME/AR2jMPE2ExBlcQFWFxDJMQGcAA,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBCDAQE4EBOzMTE7EwW78dC0Hw3MEdDMAA,Kamisato Ayaka\\Tartaglia\\Xinyan,Eula\\Mona\\Sayu,1,0,3\\4,,,,TRUE,FALSE,NA,87,3,4
Atilla the Pun,Linux,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMPE2EwBcQQDIFACMoTDLGgO9EUDcERTGYbFqAA,AUDRxF8VE6Dw41kOFjAh5GIOCUDA9JwPCUDQ9p0PGGEhioIdGTHg1LYdC0Fg3L0dDMAA,Kamisato Ayaka\\Lyney\\Yelan,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,3\\4,,,,TRUE,FALSE,NA,88,3,4
Rafu,Aurora,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,EZCR6c0OGKDB6o8PGEDx9M8PCWFwB5cQE3ExOzMTFbFxxFccC0FQC7YdDEGQ1NsdDsAA,Kachina\\Lyney\\Navia,Kachina\\Lyney\\Navia,1,0,3\\4,,,,TRUE,TRUE,NA,89,3,4
Chito,Zenav,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBCDAQE4EBOzMTE7EwW78dC0Hw3MEdDMAA,FlDgyQQMApDA3kAOF5Bw6YoOCKDh7i4OCeBw9pcQCzHRAzUQE7FREDYREwFg3MUdDMAA,Eula\\Mona\\Sayu,Chongyun\\Yun Jin\\Zhongli,1,0,3\\5,,,,TRUE,FALSE,NA,90,3,5
Magnamak,9o_o6,AFGxhbINGODB6Y8OG5BR6rUOCaBw9JcPE0ExOzMTFbFxilcYHKEQ27QdC7Fg1LYdGEAA,A6BQ2ToNFJAA2oYOCHBg55cOCYBx6DMPExAx8VcPFSBw8r0PC0DR9MIPHGAh9kodFEAA,Golden Wolflord\\Mona\\Navia,Maguu Kenki\\Rhodeia of Loch\\Sayu,0,1,3\\5,,,,TRUE,FALSE,NA,91,3,5
Tentia,Lieil,ADDBtW0LAFBQv4MLCPExNn8TF2DxykcMFKBxzzEME/AR2jMPE2ExBlcQFWFxDJMQGcAA,AJDQ6SwOAqCw6ogPCECA9J0TCcHRPJ4VC7HRijYYE6FgD8YUDNFgackdDEGR1FodDsAA,Kamisato Ayaka\\Tartaglia\\Xinyan,Noelle\\Sangonomiya Kokomi\\Zhongli,0,1,3\\5,,,,TRUE,FALSE,NA,92,3,5
Rafu,Linux,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,AUDRxF8VE6Dw41kOFjAh5GIOCUDA9JwPCUDQ9p0PGGEhioIdGTHg1LYdC0Fg3L0dDMAA,Kachina\\Lyney\\Navia,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,3\\5,,,,TRUE,FALSE,NA,93,3,5
Danail,Aurora,A6BgxDkMFUDgyXIMFpEQOHUTCYFxWkgOFCCB4lcPGEAh9IIPC2FgPMEYDKER3NodHcAA,EZCR6c0OGKDB6o8PGEDx9M8PCWFwB5cQE3ExOzMTFbFxxFccC0FQC7YdDEGQ1NsdDsAA,Abyss Herald: Wicked Torrents\\Electro Hypostasis\\Mirror Maiden,Kachina\\Lyney\\Navia,0,1,3\\5,,,,TRUE,FALSE,NA,94,3,5
Magnamak,BYE,FQDA0SYNARFxWmMPFmAw9pcVFLGBaEgZGGERCoEUG9FwacQWDJFA1MYdDEFg3MkdDcAA,,Hu Tao\\Kuki Shinobu\\Venti,,1,,4\\1,,TRUE,,,FALSE,NA,95,4,1
Aurora,Lieil,HBHQoRcNHbBh6c8OHJDx6i4OCaBx9FcPFUFxO9kTDLFgosYaDPGQr8kdDUEQ3NEdGsAA,G5ERWr0PEUDR9C8PEmHwW50ZCVHRlp4ZC2FgorYdCzHRCzYQE8Fg1MYdDEFg3MkdDMAA,Hu Tao\\Kachina\\Xilonen,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,0,1,4\\1,,,,TRUE,FALSE,NA,96,4,1
Birdy,Atilla the Pun,AJDR6qQOAqDA72gOGvBx9J4PGUDg+cEYDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwCMQQDIFAO8oTDLGgTNEUDcERlmYbFqAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Kamisato Ayaka\\Lyney\\Yelan,1,0,4\\1,,,,TRUE,FALSE,NA,97,4,1
Mila,Tentia,ERFxodYaHBDQ25cOCZBx6TMOFaBx6lcPGCEhA4IQCzHQO8ITDLEgy8kcDLGQr9EaDfAA,EcCR7M4PHBBx8dAPCSBw8pcPGUAx9JMPGWDQ9rQbC6FAus8TDOHwPtsdDkGw1OsZDtAA,Kachina\\Layla\\Xilonen,Emilie\\Kinich\\Lyney,0,1,4\\1,,,,TRUE,FALSE,NA,98,4,1
Kawi,LS-Plus,AGCg1gQNAZCw2ZcTE4EBODAVE6Ax9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcER1EkdDUAA,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,Chongyun\\Razor\\Xingqiu,Kuki Shinobu\\Lyney\\Nahida,0,1,4\\1,,,,TRUE,FALSE,NA,99,4,1
Rafu,UwUfan,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBBTAQE4EBCDMTE7EwO78dC0Hw3MEdDMAA,Kachina\\Lyney\\Navia,Eula\\Mona\\Sayu,1,0,4\\1,,,,TRUE,FALSE,NA,100,4,1
Atilla the Pun,BYE,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwCMQQDIFAO8oTDLGgTNEUDcERlmYbFqAA,,Kamisato Ayaka\\Lyney\\Yelan,,1,,4\\2,,TRUE,,,FALSE,NA,101,4,2
UwUfan,Kawi,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBBTAQE4EBCDMTE7EwO78dC0Hw3MEdDMAA,AGCg1gQNAZCw2ZcTE4EBODAVE6Ax9JMPGUEwCMQQDIFAO8oTDLGgTNEUDcER1EkdDUAA,Eula\\Mona\\Sayu,Chongyun\\Razor\\Xingqiu,1,0,4\\2,,,,TRUE,FALSE,NA,102,4,2
Tentia,Rafu,EcCR7M4PHBBx8dAPCSBw8pcPGUAx9JMPGWDQ9rQbC6FAus8TDOHwPtsdDkGw1OsZDtAA,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,Emilie\\Kinich\\Lyney,Kachina\\Lyney\\Navia,0,1,4\\2,,,,TRUE,FALSE,NA,103,4,2
Mila,Aurora,ERFxodYaHBDQ25cOCZBx6TMOFaBx6lcPGCEhA4IQCzHQO8ITDLEgy8kcDLGQr9EaDfAA,HBHQoRcNHbBh6c8OHJDx6i4OCaBx9FcPFUFxO9kTDLFgosYaDPGQr8kdDUEQ3NEdGsAA,Kachina\\Layla\\Xilonen,Hu Tao\\Kachina\\Xilonen,0,1,4\\2,,,,TRUE,FALSE,NA,104,4,2
LS-Plus,Lieil,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,G5ERWr0PEUDR9C8PEmHwW50ZCVHRlp4ZC2FgorYdCzHRCzYQE8Fg1MYdDEFg3MkdDMAA,Kuki Shinobu\\Lyney\\Nahida,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,1,0,4\\2,,,,TRUE,FALSE,NA,105,4,2
Birdy,Magnamak,AJDR6qQOAqDA72gOGvBx9J4PGUDg+cEYDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,FQDA0SYNARFxWmMPFmAw9pcVFLGBaEgZGGERCoEUG9FwacQWDJFA1MYdDEFg3MkdDcAA,Chiori\\Sangonomiya Kokomi\\Zhongli,Hu Tao\\Kuki Shinobu\\Venti,0,1,4\\2,,,,TRUE,FALSE,NA,106,4,2
Magnamak,Lieil,FQDA0SYNARFxWmMPFmAw9pcVFLGBaEgZGGERCoEUG9FwacQWDJFA1MYdDEFg3MkdDcAA,G5ERWr0PEUDR9C8PEmHwW50ZCVHRlp4ZC2FgorYdCzHRCzYQE8Fg1MYdDEFg3MkdDMAA,Hu Tao\\Kuki Shinobu\\Venti,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,0,1,4\\3,,,,TRUE,FALSE,NA,107,4,3
Atilla the Pun,Mila,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwCMQQDIFAO8oTDLGgTNEUDcERlmYbFqAA,ERFxodYaHBDQ25cOCZBx6TMOFaBx6lcPGCEhA4IQCzHQO8ITDLEgy8kcDLGQr9EaDfAA,Kamisato Ayaka\\Lyney\\Yelan,Kachina\\Layla\\Xilonen,1,0,4\\3,,,,TRUE,FALSE,NA,108,4,3
UwUfan,Birdy,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBBTAQE4EBCDMTE7EwO78dC0Hw3MEdDMAA,AJDR6qQOAqDA72gOGvBx9J4PGUDg+cEYDKERujYUE9FgTcYcDMFgzMkdDUHg1OkdDsAA,Eula\\Mona\\Sayu,Chiori\\Sangonomiya Kokomi\\Zhongli,1,0,4\\3,,,,TRUE,FALSE,NA,109,4,3
Aurora,Tentia,HBHQoRcNHbBh6c8OHJDx6i4OCaBx9FcPFUFxO9kTDLFgosYaDPGQr8kdDUEQ3NEdGsAA,EcCR7M4PHBBx8dAPCSBw8pcPGUAx9JMPGWDQ9rQbC6FAus8TDOHwPtsdDkGw1OsZDtAA,Hu Tao\\Kachina\\Xilonen,Emilie\\Kinich\\Lyney,1,0,4\\3,,,,TRUE,FALSE,NA,110,4,3
Rafu,LS-Plus,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,FRDA0TEPEUCR9GoPCVBx9jAPE2EBCDMQFIGBO0gTDLFACsQQDLFgDcYRDBGQ1MkdDUAA,Kachina\\Lyney\\Navia,Kuki Shinobu\\Lyney\\Nahida,1,0,4\\3,,,,TRUE,FALSE,NA,111,4,3
Lieil,Atilla the Pun,G5ERWr0PEUDR9C8PEmHwW50ZCVHRlp4ZC2FgorYdCzHRCzYQE8Fg1MYdDEFg3MkdDMAA,EWCR2RgNAJFQOJcTCoFBWjIPE0Ah9DMQE1EwCMQQDIFAO8oTDLGgTNEUDcERlmYbFqAA,Clorinde\\Eremite Scorching Loremaster\\Sigewinne,Kamisato Ayaka\\Lyney\\Yelan,1,0,4\\4,,,,TRUE,FALSE,NA,112,4,4
Magnamak,UwUfan,FQDA0SYNARFxWmMPFmAw9pcVFLGBaEgZGGERCoEUG9FwacQWDJFA1MYdDEFg3MkdDcAA,ABCxxEAMAEFhOEQTFIBA2oYPCEBg9JcPCmFBBTAQE4EBCDMTE7EwO78dC0Hw3MEdDMAA,Hu Tao\\Kuki Shinobu\\Venti,Eula\\Mona\\Sayu,1,0,4\\4,,,,TRUE,FALSE,NA,113,4,4
Rafu,Aurora,EZCR6c0OGKDB6o8PGEDx9M8PHGHwB5cQCXFxOzMTE7ExxFccFUFw1LYdC0Fg3NsdDsAA,HBHQoRcNHbBh6c8OHJDx6i4OCaBx9FcPFUFxO9kTDLFgosYaDPGQr8kdDUEQ3NEdGsAA,Kachina\\Lyney\\Navia,Hu Tao\\Kachina\\Xilonen,1,0,4\\4,,,,TRUE,FALSE,NA,114,4,4
